-2.8143,29.792,15.339
-44.055,28.655,-15.049
-25.323,-53.921,54.378
-30.118,-74.093,-14.238
-30.379,21.192,-9.5152
-4.6929,21.434,-10.711
-40.951,52.337,14.667
-65.076,-9.9087,18.166
-27.648,-43.793,64.774
-9.3677,38.32,21.765
-19.297,-80.218,47.03
-48.892,-51.961,14.861
-14.679,-43.086,-4.7738
-39.266,-6.8527,4.1214
-52.003,-23.101,3.6665
-39.285,31.486,3.6339
-41.044,-2.319,-15.83
-36.121,8.555,-26.995
-34.548,5.7983,-22.166
-2.8262,49.051,-22.081
-3.9364,33.63,-19.291
-7.6922,43.807,9.1136
-12.617,67.626,7.8956
-23.912,46.806,18.96
-45.593,40.66,2.9463
-39.41,22.466,42.721
-51.266,8.4783,27.043
-57.07,-31.457,41.477
-53.276,-37.687,28.387
-50.278,-52.202,31.606
-37.057,-71.397,47.089
-23.662,-61.793,41.835
-13.047,-54.11,69.902
-38.236,-19.462,45.01
-11.209,-2.0254,73.629
-8.8547,5.5118,59.995
-7.9556,35.592,18.617
-15.63,-30.711,42.185
-6.0195,-53.704,22.625
-9.4887,-56.455,61.633
-19.076,-60.18,19.478
-6.13,-88.189,4.449
-35.915,-90.552,-11.911
-32.64,-83.079,6.5294
-54.376,-39.274,-26.049
-51.268,-60.55,-14.339
-52.214,-28.335,-28.646
-31.802,-40.636,-14.328
-22.666,-45.841,-7.7569
-24.52,-59.35,-9.0179
-0.73864,19.708,6.37
-2.5337,-42.219,21.888
-40.26,-10.207,-9.6512
-36.142,-24.819,10.093
-55.089,-3.7923,-32.803
-57.868,-13.734,-14.178
-48.459,-6.5907,-7.6131
-64.85,-16.888,-2.139
-58.159,-30.43,-0.021743
-60.546,-47.305,11.721
-34.753,31.697,4.9998
-39.45,-7.3571,-8.6662
-30.129,37.17,-8.2094
-33.443,16.021,-11.441
-29.861,25.573,-5.9054
-38.779,6.0789,-15.768
-53.153,7.5232,-21.002
-48.114,-2.4695,-34.627
-36.367,3.3447,-45.81
-32.107,19.683,-18.629
-27.157,23.727,-21.98
-24.735,6.7313,-33.625
-31.148,5.2438,-25.445
-23.012,-6.371,-26.855
-35.927,-9.0512,-22.822
-18.433,43.823,-18.34
