-41.908,-16.164,36.779
-63.45,-23.052,7.2088
-11.943,-79.351,37.204
-17.728,-36.212,-12.913
-28.164,42.698,22.45
-24.642,-5.54,-34.14
-54.852,9.8423,-10.427
-3.0784,-80.189,18.635
-2.0518,2.1689,32.211
-0.96014,10.989,-0.37893
-21.868,19.121,57.176
-36.979,-6.2403,11.582
-10.994,-49.997,41.419
-4.3834,-57.559,11.73
-44.845,8.8755,-20.75
-50.083,-8.98,-39.95
-46.331,11.502,-33.369
-39.919,-66.439,-17.677
-23.073,-40.491,-11.58
-54.291,-12.911,-12.584
-14.373,-82.117,-13.713
-37.062,-73.725,41.617
-11.936,-27.899,-3.1107
-19.105,-65.873,-9.9524
-5.4208,-73.693,-1.9172
-44.21,-53.516,14.386
-14.344,-57.514,15.325
-55.698,-20.782,-31.46
-2.5368,-81.109,0.17751
-7.3839,42.135,27.928
-51.816,-40.866,20.04
-9.5549,-39.151,58.407
-32.145,-60.183,46.035
-8.0416,52.548,-9.562
-21.543,5.4409,67.426
-19.469,4.5193,-14.395
-43.236,-60.404,48.859
-29.266,25.983,-21.007
-55.688,-42.105,6.8115
-39.557,-61.581,27.84
-40.143,-12.24,-33.415
-8.2571,5.8437,51.548
-1.8817,-20.148,-4.9317
-30.051,33.396,44.366
-42.904,16.986,34.309
-12.372,-73.251,9.2318
-42.212,49.78,9.6271
-23.595,63.108,11.333
-8.5826,-4.5112,70.025
-1.2768,-8.7993,-9.1888
-32.976,57.04,-0.27003
-39.995,-52.024,40.283
-0.72503,-2.7924,8.6528
-24.893,48.749,18.667
-33.851,3.3502,59.75
-35.714,-45.119,49.387
-52.188,-51.846,30.933
-30.857,8.3457,-15.737
-16.871,-50.985,-8.067
-29.177,31.562,-15.679
-48.411,17.506,-21.611
-9.646,-65.934,-4.2224
-43.411,-83.558,-5.5841
-19.851,-34.408,-4.0783
-36.185,-28.738,68.505
-33.048,-88.489,4.1137
-11.147,48.35,9.6686
-0.71943,-16.086,15.434
-39.745,6.7128,44.024
-17.426,35.069,-23.306
-43.101,26.25,21.447
-6.6063,-40.429,76.166
-15.893,-72.947,-9.5107
-52.792,31.251,10.767
-27.094,-87.932,6.2727
-7.0524,-51.538,5.5386
-49.504,10.301,-27.47
-54.123,8.7607,19.556
-47.785,40.845,1.6987
-62.808,-41.275,8.2886
-63.305,-29.726,11.57
-9.2648,-71.714,56.856
-20.279,14.798,65.39
-10.635,-23.893,78.501
-49.667,34.616,-10.365
-26.162,-47.572,68.628
-16.461,-68.483,61.12
-36.57,-20.888,47.729
-54.623,-64.355,0.26279
-19.783,-29.593,-11.011
-24.108,55.021,27.172
-17.839,-60.163,19.916
-6.4672,48.863,45.208
-26.025,54.61,-1.8142
-34.879,21.914,-19.027
-27.106,-64.184,-13.754
-8.6612,-0.9657,45.759
-38.174,-40.568,-22.189
-6.6776,42.721,-1.0893
-64.719,-33.153,-8.2096
-0.72984,16.166,15.076
-46.993,2.2073,48.093
-21.352,20.181,-21.789
-26.679,-55.917,66.298
-50.198,-23.269,55.187
-40.609,-57.752,23.904
-54.249,-27.058,36.368
-3.1966,-49.566,27.957
-46.291,-68.652,10.94
-48.563,2.2336,5.1301
-7.0368,-20.631,41.681
-47.36,21.357,8.2646
-20.86,-87.984,19.687
-5.1041,38.42,4.301
-37.038,-86.387,15.479
-59.135,-21.203,-3.5254
-33.833,16.29,9.5204
